# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,392,0:02.643.091,100 ns,0 B,,   MOSI,
1,393,0:02.643.091,100 ns,0 B,,   MISO,
0,394,0:02.643.091,200 ns,0 B,,Transaction,
1,395,0:02.643.091,200 ns,0 B,,   MOSI,
1,396,0:02.643.091,200 ns,0 B,,   MISO,
0,397,0:02.643.092,100 ns,0 B,,Transaction,
1,398,0:02.643.092,100 ns,0 B,,   MOSI,
1,399,0:02.643.092,100 ns,0 B,,   MISO,
0,400,0:02.643.094,200 ns,0 B,,Transaction,
1,401,0:02.643.094,200 ns,0 B,,   MOSI,
1,402,0:02.643.094,200 ns,0 B,,   MISO,
0,403,0:02.643.099,100 ns,0 B,,Transaction,
1,404,0:02.643.099,100 ns,0 B,,   MOSI,
1,405,0:02.643.099,100 ns,0 B,,   MISO,
0,406,0:02.643.100,200 ns,0 B,,Transaction,
1,407,0:02.643.100,200 ns,0 B,,   MOSI,
1,408,0:02.643.100,200 ns,0 B,,   MISO,
0,409,0:02.643.100,100 ns,0 B,,Transaction,
1,410,0:02.643.100,100 ns,0 B,,   MOSI,
1,411,0:02.643.100,100 ns,0 B,,   MISO,
0,412,0:02.643.101,100 ns,0 B,,Transaction,
1,413,0:02.643.101,100 ns,0 B,,   MOSI,
1,414,0:02.643.101,100 ns,0 B,,   MISO,
0,415,0:02.643.102,200 ns,0 B,,Transaction,
1,416,0:02.643.102,200 ns,0 B,,   MOSI,
1,417,0:02.643.102,200 ns,0 B,,   MISO,
0,418,0:02.643.103,100 ns,0 B,,Transaction,
1,419,0:02.643.103,100 ns,0 B,,   MOSI,
1,420,0:02.643.103,100 ns,0 B,,   MISO,
0,421,0:02.643.104,100 ns,0 B,,Transaction,
1,422,0:02.643.104,100 ns,0 B,,   MOSI,
1,423,0:02.643.104,100 ns,0 B,,   MISO,
0,424,0:02.643.104,100 ns,0 B,,Transaction,
1,425,0:02.643.104,100 ns,0 B,,   MOSI,
1,426,0:02.643.104,100 ns,0 B,,   MISO,
0,427,0:02.643.105,200 ns,0 B,,Transaction,
1,428,0:02.643.105,200 ns,0 B,,   MOSI,
1,429,0:02.643.105,200 ns,0 B,,   MISO,
