# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,291,0:03.753.759,300 ns,0 B,,   MISO,
0,292,0:03.753.759,200 ns,0 B,,Transaction,
1,293,0:03.753.759,200 ns,0 B,,   MOSI,
1,294,0:03.753.759,200 ns,0 B,,   MISO,
0,295,0:03.753.764,600 ns,0 B,,Transaction,
1,296,0:03.753.764,600 ns,0 B,,   MOSI,
1,297,0:03.753.764,600 ns,0 B,,   MISO,
0,298,0:03.753.765,1.900 us,0 B,,Transaction,
1,299,0:03.753.765,1.900 us,0 B,,   MOSI,
1,300,0:03.753.765,1.900 us,0 B,,   MISO,
0,301,0:03.753.767,6.000 us,0 B,,Transaction,
1,302,0:03.753.767,6.000 us,0 B,,   MOSI,
1,303,0:03.753.767,6.000 us,0 B,,   MISO,
0,304,0:03.753.773,5.700 us,0 B,,Transaction,
1,305,0:03.753.773,5.700 us,0 B,,   MOSI,
1,306,0:03.753.773,5.700 us,0 B,,   MISO,
0,307,0:03.753.779,300 ns,0 B,,Transaction,
1,308,0:03.753.779,300 ns,0 B,,   MOSI,
1,309,0:03.753.779,300 ns,0 B,,   MISO,
0,310,0:03.753.780,200 ns,0 B,,Transaction,
1,311,0:03.753.780,200 ns,0 B,,   MOSI,
1,312,0:03.753.780,200 ns,0 B,,   MISO,
0,313,0:03.753.783,400 ns,0 B,,Transaction,
1,314,0:03.753.783,400 ns,0 B,,   MOSI,
1,315,0:03.753.783,400 ns,0 B,,   MISO,
0,316,0:03.753.784,400 ns,0 B,,Transaction,
1,317,0:03.753.784,400 ns,0 B,,   MOSI,
1,318,0:03.753.784,400 ns,0 B,,   MISO,
0,319,0:03.753.784,200 ns,0 B,,Transaction,
1,320,0:03.753.784,200 ns,0 B,,   MOSI,
1,321,0:03.753.784,200 ns,0 B,,   MISO,
0,322,0:03.753.786,200 ns,0 B,,Transaction,
1,323,0:03.753.786,200 ns,0 B,,   MOSI,
1,324,0:03.753.786,200 ns,0 B,,   MISO,
0,325,0:03.753.786,900 ns,0 B,,Transaction,
1,326,0:03.753.786,900 ns,0 B,,   MOSI,
1,327,0:03.753.786,900 ns,0 B,,   MISO,
0,328,0:03.753.787,2.600 us,0 B,,Transaction,
1,329,0:03.753.787,2.600 us,0 B,,   MOSI,
1,330,0:03.753.787,2.600 us,0 B,,   MISO,
0,331,0:03.753.790,100 ns,0 B,,Transaction,
1,332,0:03.753.790,100 ns,0 B,,   MOSI,
1,333,0:03.753.790,100 ns,0 B,,   MISO,
0,334,0:03.753.790,1.300 us,0 B,,Transaction,
1,335,0:03.753.790,1.300 us,0 B,,   MOSI,
1,336,0:03.753.790,1.300 us,0 B,,   MISO,
0,337,0:03.753.793,200 ns,0 B,,Transaction,
1,338,0:03.753.793,200 ns,0 B,,   MOSI,
1,339,0:03.753.793,200 ns,0 B,,   MISO,
0,340,0:03.753.800,100 ns,0 B,,Transaction,
1,341,0:03.753.800,100 ns,0 B,,   MOSI,
1,342,0:03.753.800,100 ns,0 B,,   MISO,
0,343,0:03.753.802,200 ns,0 B,,Transaction,
1,344,0:03.753.802,200 ns,0 B,,   MOSI,
1,345,0:03.753.802,200 ns,0 B,,   MISO,
0,346,0:03.753.817,100 ns,0 B,,Transaction,
1,347,0:03.753.817,100 ns,0 B,,   MOSI,
1,348,0:03.753.817,100 ns,0 B,,   MISO,
0,349,0:03.753.818,3.300 us,0 B,,Transaction,
1,350,0:03.753.818,3.300 us,0 B,,   MOSI,
1,351,0:03.753.818,3.300 us,0 B,,   MISO,
0,352,0:03.753.822,500 ns,0 B,,Transaction,
1,353,0:03.753.822,500 ns,0 B,,   MOSI,
1,354,0:03.753.822,500 ns,0 B,,   MISO,
0,355,0:03.753.823,500 ns,0 B,,Transaction,
1,356,0:03.753.823,500 ns,0 B,,   MOSI,
1,357,0:03.753.823,500 ns,0 B,,   MISO,
0,358,0:03.753.825,700 ns,0 B,,Transaction,
1,359,0:03.753.825,700 ns,0 B,,   MOSI,
1,360,0:03.753.825,700 ns,0 B,,   MISO,
0,361,0:03.753.826,400 ns,0 B,,Transaction,
1,362,0:03.753.826,400 ns,0 B,,   MOSI,
1,363,0:03.753.826,400 ns,0 B,,   MISO,
0,364,0:03.753.826,300 ns,0 B,,Transaction,
1,365,0:03.753.826,300 ns,0 B,,   MOSI,
1,366,0:03.753.826,300 ns,0 B,,   MISO,
0,367,0:03.753.827,600 ns,0 B,,Transaction,
1,368,0:03.753.827,600 ns,0 B,,   MOSI,
1,369,0:03.753.827,600 ns,0 B,,   MISO,
0,370,0:03.753.829,700 ns,0 B,,Transaction,
1,371,0:03.753.829,700 ns,0 B,,   MOSI,
